INSERT INTO `doors` (id, doorid, zone, version, name, pos_y, pos_x, pos_z, heading, opentype, guild, lockpick, keyitem, nokeyring, altkeyitem, triggerdoor, triggertype, doorisopen, door_param, dest_zone, dest_instance, dest_x, dest_y, dest_z, dest_heading, is_ldon_door, invert_state, incline, size, client_version_mask) VALUES ('37428', '', 'hole', '1', 'PADOOR102', '-100.518', '212.947', '-271.806', '0', '7', '0', '0', '0', '0', '0', '2', '0', '0', '0', 'NONE', '0', '0', '0', '0', '0', '0', '0', '0', '100', '4294967295');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230441', 'hole_230441', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230442', 'hole_230442', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230443', 'hole_230443', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '0');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230444', 'hole_230444', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230445', 'hole_230445', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230446', 'hole_230446', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230447', 'hole_230447', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230448', 'hole_230448', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230449', 'hole_230449', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230450', 'hole_230450', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230451', 'hole_230451', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230452', 'hole_230452', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230453', 'hole_230453', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230454', 'hole_230454', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230455', 'hole_230455', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230456', 'hole_230456', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230457', 'hole_230457', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230458', 'hole_230458', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230459', 'hole_230459', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230460', 'hole_230460', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230461', 'hole_230461', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230462', 'hole_230462', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230463', 'hole_230463', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230464', 'hole_230464', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230465', 'hole_230465', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230466', 'hole_230466', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230467', 'hole_230467', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230468', 'hole_230468', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230469', 'hole_230469', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230470', 'hole_230470', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230471', 'hole_230471', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230472', 'hole_230472', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230473', 'hole_230473', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230474', 'hole_230474', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230475', 'hole_230475', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230476', 'hole_230476', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230477', 'hole_230477', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230478', 'hole_230478', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230479', 'hole_230479', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230480', 'hole_230480', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230481', 'hole_230481', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230482', 'hole_230482', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230483', 'hole_230483', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230484', 'hole_230484', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230485', 'hole_230485', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230486', 'hole_230486', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230487', 'hole_230487', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230488', 'hole_230488', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230489', 'hole_230489', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230490', 'hole_230490', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '0');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230491', 'hole_230491', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230492', 'hole_230492', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230493', 'hole_230493', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230494', 'hole_230494', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230495', 'hole_230495', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230496', 'hole_230496', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230497', 'hole_230497', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230498', 'hole_230498', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230499', 'hole_230499', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230500', 'hole_230500', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230501', 'hole_230501', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230502', 'hole_230502', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230503', 'hole_230503', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230504', 'hole_230504', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230505', 'hole_230505', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230506', 'hole_230506', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230507', 'hole_230507', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230508', 'hole_230508', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230509', 'hole_230509', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230510', 'hole_230510', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230511', 'hole_230511', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230512', 'hole_230512', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230513', 'hole_230513', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230514', 'hole_230514', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230515', 'hole_230515', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230516', 'hole_230516', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230517', 'hole_230517', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230518', 'hole_230518', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230519', 'hole_230519', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230520', 'hole_230520', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230521', 'hole_230521', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230522', 'hole_230522', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230523', 'hole_230523', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230524', 'hole_230524', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230525', 'hole_230525', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230526', 'hole_230526', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230527', 'hole_230527', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230528', 'hole_230528', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230529', 'hole_230529', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230530', 'hole_230530', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230531', 'hole_230531', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230532', 'hole_230532', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230533', 'hole_230533', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230534', 'hole_230534', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230535', 'hole_230535', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230536', 'hole_230536', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230537', 'hole_230537', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230538', 'hole_230538', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230539', 'hole_230539', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230540', 'hole_230540', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230541', 'hole_230541', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230542', 'hole_230542', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230543', 'hole_230543', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230544', 'hole_230544', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230545', 'hole_230545', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230546', 'hole_230546', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230547', 'hole_230547', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230548', 'hole_230548', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230549', 'hole_230549', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230550', 'hole_230550', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230551', 'hole_230551', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230552', 'hole_230552', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230553', 'hole_230553', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230554', 'hole_230554', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230555', 'hole_230555', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230556', 'hole_230556', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230557', 'hole_230557', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230558', 'hole_230558', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230559', 'hole_230559', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230560', 'hole_230560', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
INSERT INTO `spawngroup` (id, name, spawn_limit, dist, max_x, min_x, max_y, min_y, delay, mindelay, despawn, despawn_timer) VALUES ('230561', 'hole_230561', '0', '0', '0', '0', '0', '0', '0', '15000', '0', '100');
